"","name","country","age","overall","potential","club","pos","value","wage"
"31","Maximilian Arnold","Germany",27,80,81,"VfL Wolfsburg","CDM",21500000,62000
"32","Marten de Roon","Netherlands",30,80,80,"Atalanta","CDM",17500000,51000
"33","Mauro Arambarri","Uruguay",25,80,85,"Getafe CF","CDM",28500000,31000
"34","Grzegorz Krychowiak","Poland",31,80,80,"AEK Athens","CDM",1.5e+07,2000
"35","Danilo Luís Hélio Pereira","Portugal",29,80,80,"Paris Saint-Germain","CDM",1.8e+07,79000
"36","Charles Aránguiz","Chile",32,80,80,"Bayer 04 Leverkusen","CDM",1.4e+07,53000
"37","Jordan Veretout","France",28,80,80,"Roma","CDM",18500000,57000
"38","Leandro Paredes","Argentina",27,80,81,"Paris Saint-Germain","CDM",21500000,76000
"39","Lucas Torreira","Uruguay",25,79,81,"Fiorentina","CDM",2e+07,73000
"40","Robert Andrich","Germany",26,79,80,"Bayer 04 Leverkusen","CDM",18500000,50000
"41","Nemanja Maksimović","Serbia",26,79,82,"Getafe CF","CDM",20500000,30000
"42","Ibrahim Sangaré","Côte d'Ivoire",23,79,85,"PSV","CDM",25500000,18000
"43","Edson Álvarez","Mexico",23,79,84,"Ajax","CDM",24500000,16000
"44","Stanislav Lobotka","Slovakia",26,79,80,"Napoli","CDM",18500000,60000
"45","Maxence Caqueret","France",21,79,85,"Olympique Lyonnais","CDM",2.6e+07,43000
"46","Everton Jorge Andrade Zanon","Brazil",25,79,79,"Fluminense","CDM",1.7e+07,26000
"47","Enzo Pérez","Argentina",35,79,79,"River Plate","CDM",4900000,14000
"48","Granit Xhaka","Switzerland",28,79,79,"Arsenal","CDM",15500000,80000
"49","Vicente Iborra de la Fuente","Spain",33,79,79,"Villarreal CF","CDM",8500000,34000
"50","Asier Illarramendi","Spain",31,79,79,"Real Sociedad","CDM",12500000,34000
"51","Bryan Cristante","Italy",26,79,82,"Roma","CDM",20500000,51000
"52","Renato Tapia","Peru",25,79,83,"RC Celta de Vigo","CDM",2.2e+07,25000
"53","Ellyes Skhiri","Tunisia",26,79,81,"1. FC Köln","CDM",19500000,31000
"54","William Silva de Carvalho","Portugal",29,79,79,"Real Betis Balompié","CDM",1.5e+07,27000
"55","Rafael de Souza Pereira","Brazil",32,79,79,"Tigres U.A.N.L.","CDM",11500000,49000
"56","Melvin Luan Parrela Porfírio","Brazil",21,79,79,"RB Bragantino","CDM",18500000,15000
"57","Nemanja Matić","Serbia",32,79,79,"Manchester United","CDM",11500000,1e+05
"58","Christoph Kramer","Germany",30,78,78,"Borussia Mönchengladbach","CDM",1.2e+07,28000
"59","Tomáš Holeš","Czech Republic",28,78,78,"SK Slavia Praha","CDM",12500000,1000
"60","Pablo Rosario","Netherlands",24,78,82,"OGC Nice","CDM",18500000,27000
"61","Florian Grillitsch","Austria",25,78,81,"TSG Hoffenheim","CDM",1.7e+07,32000
"62","Keidi Bare","Albania",23,78,83,"RCD Espanyol de Barcelona","CDM",19500000,17000
"63","Wataru Endo","Japan",28,78,78,"VfB Stuttgart","CDM",12500000,29000
"64","Steven Nzonzi","France",32,78,78,"Roma","CDM",9500000,47000
"65","Yann M'Vila","France",31,78,78,"Olympiacos CFP","CDM",1e+07,2000
"66","Oriol Romeu Vidal","Spain",29,78,78,"Southampton","CDM",1.2e+07,53000
"67","Papakouli Diop","Senegal",35,77,77,"UD Ibiza","CDM",3e+06,6000
"68","Douglas Luiz Soares de Paulo","Brazil",23,77,84,"Aston Villa","CDM",2e+07,47000
"69","Fernando Gorriarán","Uruguay",26,77,80,"Santos Laguna","CDM",12500000,22000
"70","Lucas Biglia","Argentina",35,77,77,"Fatih Karagümrük S.K.","CDM",3e+06,11000
"71","Diego Demme","Germany",29,77,77,"Napoli","CDM",9e+06,53000
"72","Oliver Skipp","England",20,77,84,"Tottenham Hotspur","CDM",19500000,49000
"73","Ali Musrati","Libya",25,77,81,"SC Braga","CDM",13500000,14000
"74","Josuha Guilavogui","France",30,77,77,"FC Girondins de Bordeaux","CDM",9e+06,50000
"75","Salih Özcan","Turkey",23,77,81,"1. FC Köln","CDM",1.4e+07,23000
"76","Boubakary Soumaré","France",22,77,83,"Leicester City","CDM",15500000,64000
"77","Francisco José Beltrán Peinado","Spain",22,77,84,"RC Celta de Vigo","CDM",2e+07,19000
"78","Roberto Gagliardini","Italy",27,77,77,"Inter","CDM",1e+07,73000
"79","Julian Baumgartlinger","Austria",33,77,77,"Bayer 04 Leverkusen","CDM",5e+06,43000
"80","Oier Sanjurjo Maté","Spain",35,77,77,"CA Osasuna","CDM",3e+06,19000
"81","Sebastian Rode","Germany",30,77,77,"Eintracht Frankfurt","CDM",9e+06,26000
"82","Jordan Ferri","France",29,77,77,"Montpellier Hérault SC","CDM",9e+06,26000
"83","Cheikhou Kouyaté","Senegal",31,77,77,"Crystal Palace","CDM",7500000,48000
"84","Rodrigo Éder Vuarte Ruiz","Brazil",29,77,77,"Clube Atlético Mineiro","CDM",9e+06,34000
"85","Sidney Adrián Pessoa Vidigal","Brazil",29,77,77,"Internacional","CDM",9e+06,27000
"86","Moussa Sissoko","France",31,77,77,"Watford","CDM",7500000,48000
"87","Luiz Gustavo Dias","Brazil",33,76,76,"Fenerbahçe SK","CDM",3700000,40000
"88","Stephen Antunes Eustáquio","Canada",24,76,82,"FC Porto","CDM",1.1e+07,9000
"89","Fredrik Aursnes","Norway",25,76,78,"Feyenoord","CDM",8500000,10000
"90","Tiemoué Bakayoko","France",26,76,76,"AC Milan","CDM",7e+06,74000
"91","Tyler Adams","United States",22,76,81,"RB Leipzig","CDM",10500000,46000
"92","Mohamed Camara","Mali",21,76,84,"FC Red Bull Salzburg","CDM",1.6e+07,18000
"93","Ladislav Krejčí","Czech Republic",22,76,84,"AC Sparta Praha","CDM",1.6e+07,900
"94","Pape Gueye","Senegal",22,76,83,"Olympique de Marseille","CDM",14500000,27000
"95","Sofyan Amrabat","Morocco",24,76,78,"Fiorentina","CDM",9e+06,36000
"96","Mohamed Elneny","Egypt",28,76,76,"Arsenal","CDM",6500000,63000
"97","Diadié Samassékou","Mali",25,76,79,"TSG Hoffenheim","CDM",9e+06,28000
"98","Jean-Philippe Gbamin","Côte d'Ivoire",25,76,76,"PFC CSKA Moscow","CDM",7500000,35000
"99","Celso Ortiz","Paraguay",32,76,76,"CF Monterrey","CDM",5e+06,40000
"100","Iván Marcone","Argentina",31,76,76,"Elche CF","CDM",5e+06,18000
"101","Arijan Ademi","North Macedonia",30,76,76,"Dinamo Zagreb","CDM",6500000,900
"102","Danilo Cataldi","Italy",26,76,77,"Lazio","CDM",8e+06,45000
"103","Thiago Henrique Mendes Ribeiro","Brazil",29,76,76,"Olympique Lyonnais","CDM",6500000,50000
"104","Pedro Chirivella Burgos","Spain",24,76,80,"FC Nantes","CDM",1e+07,20000
"105","Gustavo Cuéllar","Colombia",28,76,76,"Al Hilal","CDM",6500000,35000
"106","Kristijan Jakić","Croatia",24,76,78,"Eintracht Frankfurt","CDM",9e+06,750
"107","Niklas Dorsch","Germany",23,76,81,"FC Augsburg","CDM",10500000,19000
"108","Marc Roca Junqué","Spain",24,76,79,"FC Bayern München","CDM",9500000,46000
"109","Dominik Kohr","Germany",27,76,77,"1. FSV Mainz 05","CDM",7500000,25000
"110","Lucas Romero","Argentina",27,76,76,"Club Atlético Independiente","CDM",7e+06,14000
"111","Isaac Hayden","England",26,76,79,"Newcastle United","CDM",9e+06,34000
"112","Ashley Westwood","England",31,76,76,"Burnley","CDM",5e+06,31000
"113","Makoto Hasebe","Japan",37,75,75,"Eintracht Frankfurt","CDM",1100000,17000
"114","Johan Gastien","France",33,75,75,"Clermont Foot 63","CDM",2800000,17000
"115","Lukáš Kalvach","Czech Republic",25,75,77,"FC Viktoria Plzeň","CDM",6500000,950
"116","Jack Cork","England",32,75,75,"Burnley","CDM",3700000,30000
"117","Blaise Matuidi","France",34,75,75,"Inter Miami CF","CDM",1900000,8000
"118","Okay Yokuşlu","Turkey",27,75,76,"Getafe CF","CDM",6e+06,20000
"119","Lucas Tousart","France",24,75,80,"Hertha BSC","CDM",8e+06,30000
"120","Hugo Guillamón Sammartín","Spain",21,75,83,"Valencia CF","CDM",1.2e+07,20000
"121","Diego Chará","Colombia",35,75,75,"Portland Timbers","CDM",1600000,6000
"122","Christian Nørgaard","Denmark",27,75,76,"Brentford","CDM",6e+06,38000
"123","Maximilian Eggestein","Germany",24,75,77,"Sport-Club Freiburg","CDM",6500000,20000
"124","Josh Cullen","Republic of Ireland",25,75,78,"RSC Anderlecht","CDM",6500000,19000
"125","Mark Noble","England",34,75,75,"West Ham United","CDM",1900000,50000
"126","Marvelous Nakamba","Zimbabwe",27,75,76,"Aston Villa","CDM",6e+06,49000
"127","Jean-Eudes Aholou","Côte d'Ivoire",27,75,76,"RC Strasbourg Alsace","CDM",6e+06,38000
"128","Jefferson Lerma","Colombia",26,75,77,"AFC Bournemouth","CDM",6e+06,30000
"129","Adrien Tameze","France",27,75,76,"Hellas Verona","CDM",6e+06,23000
"130","Jaïro Riedewald","Netherlands",24,75,76,"Crystal Palace","CDM",6e+06,36000
"131","Erick Pulgar","Chile",27,75,76,"Galatasaray SK","CDM",6e+06,40000
"132","Harrison Reed","England",26,75,77,"Fulham","CDM",6e+06,45000
"133","Omar Mascarell González","Spain",28,75,75,"Elche CF","CDM",4900000,18000
"134","Edgar González Estrada","Spain",24,75,80,"Real Betis Balompié","CDM",8e+06,17000
"135","Yan Brice Eteki","Cameroon",23,75,83,"Granada CF","CDM",1.2e+07,17000
"136","Rubén Salvador Pérez del Mármol","Spain",32,75,75,"Panathinaikos FC","CDM",3700000,850
"137","Mathias Normann","Norway",25,75,79,"Norwich City","CDM",7e+06,28000
"138","Manuel Morlanes Ariño","Spain",22,75,84,"RCD Espanyol de Barcelona","CDM",1.2e+07,22000
"139","Leroy Fer","Netherlands",31,75,75,"Aytemiz Alanyaspor","CDM",3900000,14000
"140","Jorgino Silas Ruiz Prestes","Brazil",29,75,75,"Ceará Sporting Club","CDM",4800000,13000
"141","Luka Milivojević","Serbia",30,75,75,"Crystal Palace","CDM",4700000,42000
"142","Fabian Delph","England",31,75,75,"Everton","CDM",3900000,58000
"143","Morgan Schneiderlin","France",31,74,74,"OGC Nice","CDM",3e+06,24000
"144","Walter Gargano","Uruguay",36,74,74,"Club Atlético Peñarol","CDM",825000,750
"145","Francisco Mérida Pérez","Spain",31,74,74,"RCD Espanyol de Barcelona","CDM",3e+06,15000
"146","Tobias Strobl","Germany",31,74,74,"FC Augsburg","CDM",3e+06,20000
"147","Lucas Torró Marset","Spain",26,74,77,"CA Osasuna","CDM",5e+06,21000
"148","Jerdy Schouten","Netherlands",24,74,77,"Bologna","CDM",5e+06,21000
"149","Santiago Comesaña Veiga","Spain",24,74,80,"Rayo Vallecano","CDM",6e+06,14000
"150","Alexander Ring","Finland",30,74,74,"Austin FC","CDM",3500000,8000
"151","Otávio Henrique Passos Santos","Brazil",27,74,76,"FC Girondins de Bordeaux","CDM",4600000,20000
"152","Azor Matusiwa","Netherlands",23,74,78,"Stade de Reims","CDM",5500000,18000
"153","Ilie Sánchez Farres","Spain",30,74,74,"Los Angeles FC","CDM",3500000,8000
"154","Habib Maïga","Côte d'Ivoire",25,74,77,"FC Metz","CDM",5e+06,15000
"155","Anthony Losilla","France",35,74,74,"VfL Bochum 1848","CDM",1200000,14000
"156","Jakub Moder","Poland",22,74,83,"Brighton & Hove Albion","CDM",9e+06,35000
"157","Santiago Ascacíbar","Argentina",24,74,79,"Hertha BSC","CDM",6e+06,28000
"158","Matías Kranevitter","Argentina",28,74,75,"CF Monterrey","CDM",4100000,37000
"159","Rani Khedira","Germany",27,74,75,"1. FC Union Berlin","CDM",4300000,24000
"160","Mahdi Camara","France",23,74,78,"AS Saint-Étienne","CDM",5500000,21000
"161","Joris Chotard","France",19,74,82,"Montpellier Hérault SC","CDM",8500000,11000
"162","Amadou Diawara","Guinea",23,74,76,"Roma","CDM",4900000,31000
"163","Florentino Morris Luís","Portugal",21,74,83,"Getafe CF","CDM",9e+06,8000
"164","Frank Onyeka","Nigeria",23,74,80,"Brentford","CDM",6e+06,31000
"165","Cristian Pellerano","Argentina",39,74,74,"Independiente del Valle","CDM",825000,650
"166","Elias Thiago Fontoira Marques","Brazil",25,74,74,"Internacional","CDM",4100000,20000
"167","Ibrahima Diallo","France",22,74,82,"Southampton","CDM",9e+06,34000
"168","Victor Wanyama","Kenya",30,74,74,"Club de Foot Montréal","CDM",3500000,8000
"169","Nampalys Mendy","Senegal",29,74,74,"Leicester City","CDM",3600000,64000
"170","Dale Stephens","England",32,73,73,"Burnley","CDM",2e+06,25000
"171","Nicolás Domingo","Argentina",36,73,73,"Club Atlético Banfield","CDM",6e+05,9000
"172","Marshall Munetsi","Zimbabwe",25,73,78,"Stade de Reims","CDM",4100000,18000
"173","Abdou Harroui","Morocco",23,73,80,"U.S. Sassuolo Calcio","CDM",5500000,8000
"174","Nuri Şahin","Turkey",32,73,73,"Antalyaspor","CDM",2e+06,14000
"175","Ezequiel Piovi","Argentina",28,73,73,"LDU Quito","CDM",2700000,1000
"176","Michal Sadílek","Czech Republic",22,73,78,"FC Twente","CDM",4300000,11000
"177","André Luís Gomes Simões","Portugal",31,73,73,"AEK Athens","CDM",2100000,1000
"178","Hamza Choudhury","England",23,73,76,"Leicester City","CDM",3800000,48000
"179","Anton Stach","Germany",22,73,79,"1. FSV Mainz 05","CDM",4500000,16000
"180","Hidemasa Morita","Japan",26,73,76,"Santa Clara","CDM",3600000,6000
"181","Felipe Méndez","Chile",21,73,83,"Unión Española","CDM",6500000,4000
"182","Marco Ilaimaharitra","Madagascar",25,73,77,"Royal Charleroi S.C.","CDM",3800000,11000
"183","Manolis Siopis","Greece",27,73,73,"Trabzonspor","CDM",2900000,19000
"184","Nabil Bentaleb","Algeria",26,73,74,"Angers SCO","CDM",3200000,17000
"185","Birger Verstraete","Belgium",27,73,74,"Royal Antwerp FC","CDM",3100000,16000
"186","Jorrit Hendrix","Netherlands",26,73,74,"Feyenoord","CDM",3200000,9000
"187","Berat Özdemir","Turkey",23,73,77,"Trabzonspor","CDM",4e+06,17000
"188","Filip Kiss","Slovakia",30,73,73,"Ettifaq FC","CDM",2500000,22000
"189","Nathaniel Chalobah","England",26,73,75,"Fulham","CDM",3400000,38000
"190","José Artur de Lima Junior","Brazil",25,73,75,"Columbus Crew","CDM",3400000,7000
"191","Jorman Campuzano","Colombia",25,73,76,"Boca Juniors","CDM",3600000,12000
"192","Pedro Mba Obiang Avomo","Equatorial Guinea",29,73,73,"U.S. Sassuolo Calcio","CDM",2600000,24000
"193","Ben Pearson","England",26,73,75,"AFC Bournemouth","CDM",3400000,25000
"194","Oliver Norwood","Northern Ireland",30,73,73,"Sheffield United","CDM",2500000,21000
"195","Michel David Cruceiro Muscato","Brazil",29,73,73,"Flamengo","CDM",2600000,27000
"196","Tolgay Arslan","Germany",30,73,73,"Udinese Calcio","CDM",2500000,13000
"197","Adam Forshaw","England",29,73,73,"Leeds United","CDM",2600000,51000
"198","Fabien Lemoine","France",34,72,72,"FC Lorient","CDM",8e+05,13000
"199","Fabian Frei","Switzerland",32,72,72,"FC Basel 1893","CDM",1600000,10000
"200","Cristian Vega","Argentina",27,72,72,"Club Atlético Colón","CDM",2200000,10000
"201","Lewis Travis","England",23,72,79,"Blackburn Rovers","CDM",4400000,24000
"202","Nir Bitton","Israel",29,72,72,"Celtic","CDM",2e+06,33000
"203","Obinna Nwobodo","Nigeria",24,72,76,"FC Cincinnati","CDM",3100000,5000
"204","Lassana Coulibaly","Mali",25,72,77,"US Salernitana 1919","CDM",3100000,25000
"205","Pol Llonch Puyaltó","Spain",28,72,72,"Willem II","CDM",2100000,8000
"206","Yannick Cahuzac","France",36,72,72,"Racing Club de Lens","CDM",450000,13000
"207","José Andrés Martínez","Venezuela",26,72,75,"Philadelphia Union","CDM",2800000,6000
"208","Ryan Ledson","England",23,72,77,"Preston North End","CDM",3200000,19000
"209","Kristoffer Zachariassen","Norway",27,72,73,"Ferencvárosi TC","CDM",2400000,750
"210","Tomás Alarcón","Chile",22,72,81,"Cádiz CF","CDM",5e+06,16000
"211","Didier Ndong","Gabon",27,72,73,"Dijon FCO","CDM",2400000,4000
"212","Lamine Fomba","France",23,72,79,"Nîmes Olympique","CDM",4400000,5000
"213","Ao Tanaka","Japan",22,72,78,"Fortuna Düsseldorf","CDM",3500000,8000
"214","Gregore de Magalhães da S.","Brazil",27,72,72,"Inter Miami CF","CDM",2200000,6000
"215","Yonathan Rodríguez","Uruguay",28,72,73,"Club Nacional de Football","CDM",2300000,900
"216","Amadou Onana","Belgium",19,72,84,"LOSC Lille","CDM",5500000,11000
"217","Daniel Samek","Czech Republic",17,72,83,"SK Slavia Praha","CDM",4500000,500
"218","Krystian Bielik","Poland",23,72,80,"Derby County","CDM",4900000,9000
"219","Nail Umyarov","Russia",21,72,80,"Spartak Moskva","CDM",5e+06,23000
"220","Angelo Stiller","Germany",20,72,79,"TSG Hoffenheim","CDM",4300000,15000
"221","Wylan Cyprien","France",26,72,73,"FC Nantes","CDM",2500000,4000
"222","Lucas Vieira de Souza","Brazil",31,72,72,"APOEL Nicosia FC","CDM",1600000,900
"223","Kellyn Acosta","United States",25,72,77,"Los Angeles FC","CDM",3100000,6000
"224","Markus Henriksen","Norway",28,72,72,"Rosenborg BK","CDM",2100000,6000
"225","Victor Pálsson","Iceland",30,72,72,"FC Schalke 04","CDM",2e+06,9000
"226","Jordi Quintillà Guasch","Spain",27,72,72,"FC St. Gallen 1879","CDM",2200000,8000
"227","Hugo Magnetti","France",23,72,76,"Stade Brestois 29","CDM",3100000,11000
"228","Dominik Janošek","Czech Republic",23,72,75,"FC Viktoria Plzeň","CDM",2900000,650
"229","Alan Cervantes","Mexico",23,72,79,"Santos Laguna","CDM",4400000,12000
"230","Jonathan Hogg","England",32,71,71,"Huddersfield Town","CDM",1200000,7000
"231","Fausto Vera","Argentina",21,71,79,"Argentinos Juniors","CDM",4e+06,6000
"232","Gustavo Enrique Assunção da Silva","Brazil",21,71,78,"Futebol Clube de Famalicão","CDM",3600000,5000
"233","Lucien Agoumé","France",19,71,82,"Stade Brestois 29","CDM",3800000,23000
"234","Ben Sheaf","England",23,71,79,"Coventry City","CDM",3900000,12000
"235","Filip Souček","Czech Republic",20,71,75,"AC Sparta Praha","CDM",2400000,500
"236","Kevin Balanta","Colombia",24,71,76,"Gallos Blancos de Querétaro","CDM",2600000,6000
"237","José Cifuentes","Ecuador",22,71,80,"Los Angeles FC","CDM",4e+06,5000
"238","Johannes Geis","Germany",27,71,71,"1. FC Nürnberg","CDM",1800000,8000
"239","Mamadou Loum","Senegal",24,71,78,"Deportivo Alavés","CDM",3500000,7000
"240","Alexis Blin","France",24,71,73,"Lecce","CDM",2200000,3000
"241","Blerim Džemaili","Switzerland",35,71,71,"FC Zürich","CDM",525000,8000
"242","Sergio Ruiz Alonso","Spain",26,71,74,"Unión Deportiva Las Palmas","CDM",2200000,6000
"243","Fabian Kunze","Germany",23,71,76,"DSC Arminia Bielefeld","CDM",2600000,12000
"244","Tudor Băluță","Romania",22,71,78,"Brighton & Hove Albion","CDM",3600000,25000
"245","Santiago Sosa","Argentina",22,71,82,"Atlanta United","CDM",4e+06,5000
"246","Pathé Ciss","Senegal",27,71,72,"Rayo Vallecano","CDM",1900000,12000
"247","Morten Frendrup","Denmark",20,71,80,"Genoa","CDM",3900000,7000
"248","Mato Jajalo","Bosnia and Herzegovina",33,71,71,"Udinese Calcio","CDM",925000,10000
"249","Lucas Gourna","France",17,71,82,"AS Saint-Étienne","CDM",3600000,850
"250","Taulant Xhaka","Albania",30,71,71,"FC Basel 1893","CDM",1600000,9000
"251","Ronaldo Augusto Vieira Nan","England",22,71,79,"U.C. Sampdoria","CDM",4e+06,10000
"252","Kento Misao","Japan",25,71,75,"Kashima Antlers","CDM",2400000,6000
"253","Stanislav Magkeev","Russia",22,71,79,"FC Lokomotiv Moscow","CDM",4e+06,22000
"254","Jake Livermore","England",31,71,71,"West Bromwich Albion","CDM",1300000,24000
"255","João Felipe Schmidt Urbano","Brazil",28,71,71,"Kawasaki Frontale","CDM",1600000,8000
"256","Yann Bodiger","France",26,71,74,"FC Cartagena","CDM",2200000,5000
"257","Diego Cristiano Evaristo","Brazil",28,71,71,"Kashima Antlers","CDM",1600000,7000
"258","Jorge Hernández","Mexico",32,71,71,"Gallos Blancos de Querétaro","CDM",1200000,7000
"259","Joe Allen","Wales",31,71,71,"Stoke City","CDM",1300000,17000
"260","Jonny Howson","England",33,70,70,"Middlesbrough","CDM",8e+05,15000
"261","Gustav Svensson","Sweden",34,70,70,"IFK Göteborg","CDM",550000,3000
"262","Robert Tesche","Germany",34,70,70,"VfL Bochum 1848","CDM",550000,12000
"263","Edo Kayembe","Congo DR",23,70,78,"Watford","CDM",3300000,21000
"264","Jeronimo Cacciabue","Argentina",23,70,77,"Newell's Old Boys","CDM",3e+06,7000
"265","Sergi Samper Montañá","Spain",26,70,70,"Vissel Kobe","CDM",1500000,6000
"266","Stjepan Lončar","Bosnia and Herzegovina",24,70,75,"Ferencvárosi TC","CDM",2200000,500
"267","Daniel Barlaser","England",24,70,74,"Rotherham United","CDM",2100000,6000
"268","Cristian Cásseres Jr","Venezuela",21,70,79,"New York Red Bulls","CDM",3400000,3000
"269","Ocimar Almeida Júnior","Brazil",32,70,70,"Orlando City Soccer Club","CDM",1100000,5000
"270","Dax McCarty","United States",34,70,70,"Nashville SC","CDM",550000,5000
"271","Moustapha Name","Senegal",26,70,73,"Paris FC","CDM",1900000,5000
"272","Ethan Ampadu","Wales",20,70,81,"Venezia FC","CDM",3300000,29000
"273","Modou N'Diaye","Senegal",24,70,72,"FC Viktoria Plzeň","CDM",1900000,500
"274","Sphephelo Sithole","South Africa",22,70,78,"Belenenses SAD","CDM",3400000,4000
"275","Gökhan İnler","Switzerland",37,70,70,"Adana Demirspor","CDM",325000,7000
"276","Rubén Pardo Gutiérrez","Spain",28,70,70,"CD Leganés","CDM",1400000,7000
"277","Erik Lira","Mexico",21,70,80,"Cruz Azul","CDM",3400000,20000
"278","Dries Wouters","Belgium",24,70,75,"KV Mechelen","CDM",2200000,6000
"279","Konstantin Maradishvili","Russia",21,70,77,"FC Lokomotiv Moscow","CDM",3e+06,16000
"280","Jay Fulton","Scotland",27,70,71,"Swansea City","CDM",1600000,15000
"281","Emiliano Martínez","Uruguay",20,70,80,"Club Nacional de Football","CDM",3300000,500
"282","Per Ciljan Skjelbred","Norway",34,70,70,"Rosenborg BK","CDM",550000,5000
"283","Ivan Šunjić","Croatia",24,70,73,"Birmingham City","CDM",2e+06,10000
"284","Sotiris Alexandropoulos","Greece",19,70,80,"Panathinaikos FC","CDM",3200000,500
"285","Salis Abdul Samed","Ghana",21,70,76,"Clermont Foot 63","CDM",2400000,7000
"286","Jesús Trindade","Uruguay",27,70,71,"Pachuca","CDM",1600000,9000
"287","Ibrahima Seck","Senegal",31,70,70,"SV Zulte Waregem","CDM",1100000,8000
"288","Max Besuschkow","Germany",24,70,75,"SSV Jahn Regensburg","CDM",2200000,6000
"289","Paul Akouokou","Côte d'Ivoire",23,70,78,"Real Betis Balompié","CDM",3300000,10000
"290","James Garner","England",20,70,82,"Nottingham Forest","CDM",3600000,31000
"291","Andy Rinomhota","England",24,70,74,"Reading","CDM",2100000,13000
"292","Arlés Flores","Venezuela",30,70,70,"Deportivo La Guaira FC","CDM",1300000,500
"293","Jorge Morel","Paraguay",23,70,79,"Estudiantes de La Plata","CDM",3300000,6000
"294","Graeme Shinnie","Scotland",29,70,70,"Wigan Athletic","CDM",1400000,4000
"295","Bartol Franjic","Croatia",21,70,77,"Dinamo Zagreb","CDM",3e+06,500
"296","Alan Varela","Argentina",19,70,83,"Boca Juniors","CDM",3600000,5000
"297","Max Bird","England",20,70,78,"Derby County","CDM",3300000,6000
"298","Pol Lozano Vizuete","Spain",21,70,80,"Girona FC","CDM",3400000,7000
"299","Denis Odoi","Belgium",33,70,70,"Club Brugge KV","CDM",8e+05,12000
"300","Marlon Rômulo Dias Cavalcanti","Brazil",25,70,70,"Fortaleza","CDM",1600000,7000
"301","Leonai Souza de Almeida","Brazil",26,70,73,"Barcelona Sporting Club","CDM",1900000,700
"302","Samuel Almeida Costa","Portugal",20,70,81,"Unión Deportiva Almería","CDM",3300000,5000
"303","Fernando Beltrán","Mexico",23,70,75,"Club Deportivo Guadalajara","CDM",2200000,19000
"304","Afeez Aremu","Nigeria",21,69,78,"FC St. Pauli","CDM",3e+06,6000
"305","Pape Cheikh Diop","Senegal",23,69,74,"Olympique Lyonnais","CDM",1900000,19000
"306","Santiago Naveda","Mexico",20,69,80,"Club América","CDM",2900000,13000
"307","Vitor Carvalho Vieira","Brazil",24,69,74,"Gil Vicente FC","CDM",1900000,4000
"308","Jan Schöppner","Germany",22,69,77,"1. FC Heidenheim 1846","CDM",3e+06,9000
